"","time","BTC","ETH","EOS","LTC","ETC","XRP","QTUM","NEO","DASH","TRX","ZEC","HT","XLM","ADA","PAX","BCH","ONT","USDT"
"29910",2015-07-14 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29911",2015-07-14 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29912",2015-07-14 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29913",2015-07-14 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29914",2015-07-14 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29915",2015-07-14 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29916",2015-07-14 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29917",2015-07-14 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29918",2015-07-14 15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29919",2015-07-14 14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29920",2015-07-14 13:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29921",2015-07-14 12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29922",2015-07-14 11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29923",2015-07-14 10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29924",2015-07-14 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29925",2015-07-14 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29926",2015-07-14 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29927",2015-07-14 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29928",2015-07-14 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29929",2015-07-14 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29930",2015-07-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29931",2015-07-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29932",2015-07-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29933",2015-07-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29934",2015-07-13 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29935",2015-07-13 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29936",2015-07-13 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29937",2015-07-13 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29938",2015-07-13 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29939",2015-07-13 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29940",2015-07-13 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29941",2015-07-13 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29942",2015-07-13 15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29943",2015-07-13 14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29944",2015-07-13 13:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29945",2015-07-13 12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29946",2015-07-13 11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29947",2015-07-13 10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29948",2015-07-13 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29949",2015-07-13 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29950",2015-07-13 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29951",2015-07-13 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29952",2015-07-13 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29953",2015-07-13 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29954",2015-07-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29955",2015-07-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29956",2015-07-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29957",2015-07-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29958",2015-07-12 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29959",2015-07-12 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29960",2015-07-12 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29961",2015-07-12 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29962",2015-07-12 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29963",2015-07-12 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29964",2015-07-12 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29965",2015-07-12 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29966",2015-07-12 15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29967",2015-07-12 14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29968",2015-07-12 13:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29969",2015-07-12 12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29970",2015-07-12 11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29971",2015-07-12 10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29972",2015-07-12 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29973",2015-07-12 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29974",2015-07-12 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29975",2015-07-12 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29976",2015-07-12 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29977",2015-07-12 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29978",2015-07-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29979",2015-07-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29980",2015-07-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29981",2015-07-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29982",2015-07-11 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29983",2015-07-11 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29984",2015-07-11 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29985",2015-07-11 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29986",2015-07-11 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29987",2015-07-11 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29988",2015-07-11 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29989",2015-07-11 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29990",2015-07-11 15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29991",2015-07-11 14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29992",2015-07-11 13:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29993",2015-07-11 12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29994",2015-07-11 11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29995",2015-07-11 10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29996",2015-07-11 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29997",2015-07-11 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29998",2015-07-11 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29999",2015-07-11 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30000",2015-07-11 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30001",2015-07-11 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30002",2015-07-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30003",2015-07-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30004",2015-07-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30005",2015-07-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30006",2015-07-10 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30007",2015-07-10 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30008",2015-07-10 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30009",2015-07-10 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30010",2015-07-10 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30011",2015-07-10 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30012",2015-07-10 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30013",2015-07-10 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30014",2015-07-10 15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30015",2015-07-10 14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30016",2015-07-10 13:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30017",2015-07-10 12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30018",2015-07-10 11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30019",2015-07-10 10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30020",2015-07-10 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30021",2015-07-10 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30022",2015-07-10 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30023",2015-07-10 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30024",2015-07-10 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30025",2015-07-10 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30026",2015-07-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30027",2015-07-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30028",2015-07-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30029",2015-07-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30030",2015-07-09 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30031",2015-07-09 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30032",2015-07-09 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30033",2015-07-09 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30034",2015-07-09 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30035",2015-07-09 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30036",2015-07-09 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30037",2015-07-09 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30038",2015-07-09 15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30039",2015-07-09 14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30040",2015-07-09 13:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30041",2015-07-09 12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30042",2015-07-09 11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30043",2015-07-09 10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30044",2015-07-09 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30045",2015-07-09 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30046",2015-07-09 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30047",2015-07-09 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30048",2015-07-09 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30049",2015-07-09 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30050",2015-07-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30051",2015-07-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30052",2015-07-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30053",2015-07-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30054",2015-07-08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30055",2015-07-08 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30056",2015-07-08 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30057",2015-07-08 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30058",2015-07-08 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30059",2015-07-08 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30060",2015-07-08 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30061",2015-07-08 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30062",2015-07-08 15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30063",2015-07-08 14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30064",2015-07-08 13:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30065",2015-07-08 12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30066",2015-07-08 11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30067",2015-07-08 10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30068",2015-07-08 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30069",2015-07-08 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30070",2015-07-08 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30071",2015-07-08 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30072",2015-07-08 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30073",2015-07-08 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30074",2015-07-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30075",2015-07-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30076",2015-07-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30077",2015-07-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30078",2015-07-07 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30079",2015-07-07 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30080",2015-07-07 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30081",2015-07-07 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30082",2015-07-07 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30083",2015-07-07 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30084",2015-07-07 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30085",2015-07-07 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30086",2015-07-07 15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30087",2015-07-07 14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30088",2015-07-07 13:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30089",2015-07-07 12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30090",2015-07-07 11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30091",2015-07-07 10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30092",2015-07-07 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30093",2015-07-07 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30094",2015-07-07 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30095",2015-07-07 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30096",2015-07-07 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30097",2015-07-07 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30098",2015-07-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30099",2015-07-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30100",2015-07-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30101",2015-07-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30102",2015-07-06 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30103",2015-07-06 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30104",2015-07-06 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30105",2015-07-06 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30106",2015-07-06 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30107",2015-07-06 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30108",2015-07-06 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30109",2015-07-06 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30110",2015-07-06 15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30111",2015-07-06 14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30112",2015-07-06 13:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30113",2015-07-06 12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30114",2015-07-06 11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30115",2015-07-06 10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30116",2015-07-06 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30117",2015-07-06 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30118",2015-07-06 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30119",2015-07-06 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30120",2015-07-06 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30121",2015-07-06 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30122",2015-07-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30123",2015-07-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30124",2015-07-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30125",2015-07-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30126",2015-07-05 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30127",2015-07-05 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30128",2015-07-05 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30129",2015-07-05 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30130",2015-07-05 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30131",2015-07-05 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30132",2015-07-05 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30133",2015-07-05 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30134",2015-07-05 15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30135",2015-07-05 14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30136",2015-07-05 13:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30137",2015-07-05 12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30138",2015-07-05 11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30139",2015-07-05 10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30140",2015-07-05 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30141",2015-07-05 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30142",2015-07-05 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30143",2015-07-05 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30144",2015-07-05 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30145",2015-07-05 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30146",2015-07-05 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30147",2015-07-05 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30148",2015-07-05 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30149",2015-07-05 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30150",2015-07-04 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30151",2015-07-04 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30152",2015-07-04 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30153",2015-07-04 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30154",2015-07-04 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30155",2015-07-04 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30156",2015-07-04 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30157",2015-07-04 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30158",2015-07-04 15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30159",2015-07-04 14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30160",2015-07-04 13:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30161",2015-07-04 12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30162",2015-07-04 11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30163",2015-07-04 10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30164",2015-07-04 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30165",2015-07-04 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30166",2015-07-04 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30167",2015-07-04 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30168",2015-07-04 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30169",2015-07-04 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30170",2015-07-04 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30171",2015-07-04 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
