"","Date","high","low","open","close"
"410",2018-10-15 01:00:00,6313.36,6287.85,6288.13,6309.1
"411",2018-10-15 02:00:00,6309.1,6295.91,6309.1,6299.06
"412",2018-10-15 03:00:00,6310.16,6297.6,6299.06,6309.89
"413",2018-10-15 04:00:00,6315.01,6306.88,6309.89,6310.54
"414",2018-10-15 05:00:00,6587.26,6308.19,6310.54,6537.83
"415",2018-10-15 06:00:00,7234.83,6537.74,6537.83,7044.61
"416",2018-10-15 07:00:00,7049.39,6660.43,7044.61,6661.34
"417",2018-10-15 08:00:00,6730.2,6617.69,6661.34,6636.17
"418",2018-10-15 09:00:00,6652.58,6561.19,6636.17,6646.49
"419",2018-10-15 10:00:00,6718.35,6630.25,6646.49,6685.74
"420",2018-10-15 11:00:00,6764.11,6678.86,6685.74,6704.06
"421",2018-10-15 12:00:00,6728.59,6655.17,6704.06,6692.15
"422",2018-10-15 13:00:00,6714.13,6668.59,6692.23,6697.34
"423",2018-10-15 14:00:00,6698.12,6635.16,6697.34,6647.03
"424",2018-10-15 15:00:00,6676.54,6644.03,6647.03,6669.93
"425",2018-10-15 16:00:00,6708.43,6668.65,6669.93,6688.11
"426",2018-10-15 17:00:00,6701.01,6651.22,6688.11,6657.85
"427",2018-10-15 18:00:00,6675.4,6612.85,6657.98,6613.77
"428",2018-10-15 19:00:00,6629.95,6584.37,6613.77,6584.85
"429",2018-10-15 20:00:00,6599.89,6548.72,6584.91,6571.9
"430",2018-10-15 21:00:00,6591.26,6537.8,6571.9,6542.61
"431",2018-10-15 22:00:00,6610.89,6536.64,6542.82,6593.71
"432",2018-10-15 23:00:00,6638.52,6593.13,6593.71,6612.36
"433",2018-10-16 00:00:00,6612.99,6583.3,6612.69,6600.73
"434",2018-10-16 01:00:00,6608.32,6578.8,6600.91,6588.59
"435",2018-10-16 02:00:00,6606.65,6586.57,6588.64,6605.76
"436",2018-10-16 03:00:00,6616.22,6597.72,6605.74,6597.72
"437",2018-10-16 04:00:00,6607.35,6588.46,6597.72,6595.07
"438",2018-10-16 05:00:00,6692.83,6588.69,6595.07,6686.96
"439",2018-10-16 06:00:00,6724.91,6662.33,6686.96,6664.12
"440",2018-10-16 07:00:00,6683.29,6650.18,6664.06,6663.94
"441",2018-10-16 08:00:00,6666.79,6596.86,6666.79,6615.56
"442",2018-10-16 09:00:00,6626.22,6604.74,6615.56,6609.6
"443",2018-10-16 10:00:00,6623.48,6604.43,6609.6,6623.19
"444",2018-10-16 11:00:00,6638.29,6609.11,6624.88,6633.25
"445",2018-10-16 12:00:00,6634.71,6591.61,6633.91,6602.94
"446",2018-10-16 13:00:00,6630.04,6600.09,6602.94,6608.33
"447",2018-10-16 14:00:00,6612.34,6586.94,6608.33,6589.17
"448",2018-10-16 15:00:00,6600.23,6587.21,6590.14,6587.55
"449",2018-10-16 16:00:00,6590.42,6545.54,6587.55,6564.78
"450",2018-10-16 17:00:00,6580.41,6562,6564.78,6579.19
"451",2018-10-16 18:00:00,6588.81,6572.3,6579.19,6586.85
"452",2018-10-16 19:00:00,6589.44,6563.76,6586.85,6582.01
"453",2018-10-16 20:00:00,6583.83,6566.03,6582.01,6576.23
"454",2018-10-16 21:00:00,6578.4,6558.1,6578.4,6576.38
"455",2018-10-16 22:00:00,6578.44,6556.86,6576.38,6570.28
"456",2018-10-16 23:00:00,6608.57,6563.33,6571.06,6583.05
"457",2018-10-17 00:00:00,6583.05,6565.54,6583.05,6576.44
"458",2018-10-17 01:00:00,6589.2,6572.66,6577.09,6573.04
"459",2018-10-17 02:00:00,6575.03,6559.63,6573.04,6568.08
"460",2018-10-17 03:00:00,6588.03,6566.96,6568.08,6580.96
"461",2018-10-17 04:00:00,6583.99,6569.42,6581.37,6583.83
"462",2018-10-17 05:00:00,6587.18,6562.88,6583.83,6566.55
"463",2018-10-17 06:00:00,6570.01,6556.59,6566.54,6559.29
"464",2018-10-17 07:00:00,6559.29,6540.16,6559.29,6546.55
"465",2018-10-17 08:00:00,6558.49,6539,6546.55,6557.75
"466",2018-10-17 09:00:00,6557.87,6522.25,6557.87,6541.3
"467",2018-10-17 10:00:00,6543.03,6518.2,6541.3,6529.01
"468",2018-10-17 11:00:00,6544.32,6511.6,6529.08,6544.32
"469",2018-10-17 12:00:00,6547.14,6524.04,6544.62,6538.85
"470",2018-10-17 13:00:00,6539.86,6520.14,6538.85,6531.83
"471",2018-10-17 14:00:00,6557.8,6523.15,6533.03,6546.55
"472",2018-10-17 15:00:00,6551.97,6539.11,6546.75,6551.58
"473",2018-10-17 16:00:00,6556.76,6545.13,6551.58,6556.75
"474",2018-10-17 17:00:00,6557.37,6546.94,6556.75,6551.41
"475",2018-10-17 18:00:00,6552.51,6542.73,6552.03,6548.49
"476",2018-10-17 19:00:00,6554.46,6537.19,6548.51,6537.41
"477",2018-10-17 20:00:00,6561.18,6536.5,6537.41,6559.63
"478",2018-10-17 21:00:00,6568.06,6555.33,6560.84,6566.6
"479",2018-10-17 22:00:00,6578.1,6566.64,6568.04,6567.38
"480",2018-10-17 23:00:00,6575.4,6561.7,6569.55,6574.52
"481",2018-10-18 00:00:00,6576.4,6560.31,6576.4,6571.04
"482",2018-10-18 01:00:00,6585.42,6564.82,6571.36,6573.12
"483",2018-10-18 02:00:00,6578.57,6571.36,6574.49,6573.91
"484",2018-10-18 03:00:00,6616.27,6572.02,6573.91,6592.68
"485",2018-10-18 04:00:00,6593.95,6581.34,6592.68,6584.19
"486",2018-10-18 05:00:00,6585.95,6568.41,6584.19,6576.48
"487",2018-10-18 06:00:00,6579.81,6568.33,6576.48,6575.29
"488",2018-10-18 07:00:00,6577.75,6564.79,6575.9,6565.49
"489",2018-10-18 08:00:00,6566.66,6542.31,6565.49,6560.13
"490",2018-10-18 09:00:00,6566.63,6554.18,6560.13,6562.37
"491",2018-10-18 10:00:00,6566.01,6556.59,6564.51,6561.94
"492",2018-10-18 11:00:00,6563.11,6541.93,6561.94,6546.74
"493",2018-10-18 12:00:00,6560.14,6541.11,6546.74,6553.13
"494",2018-10-18 13:00:00,6555.47,6545.52,6553.13,6552.13
"495",2018-10-18 14:00:00,6554.26,6546.18,6552.13,6546.59
"496",2018-10-18 15:00:00,6549.2,6530.02,6546.59,6549.04
"497",2018-10-18 16:00:00,6550.07,6542.3,6549.04,6547.75
"498",2018-10-18 17:00:00,6552.18,6468.72,6547.75,6499.07
"499",2018-10-18 18:00:00,6511.51,6479.7,6499.39,6491.44
"500",2018-10-18 19:00:00,6495.29,6471.98,6491.32,6493.97
"501",2018-10-18 20:00:00,6494.7,6481.07,6494.63,6483.95
"502",2018-10-18 21:00:00,6484.47,6460.64,6483.95,6462.5
"503",2018-10-18 22:00:00,6477.91,6445.05,6462.5,6469.12
"504",2018-10-18 23:00:00,6497.04,6469.49,6469.65,6488.72
"505",2018-10-19 00:00:00,6503.09,6479.01,6489.37,6497.65
"506",2018-10-19 01:00:00,6497.65,6471.97,6497.65,6475.15
"507",2018-10-19 02:00:00,6494.55,6472.69,6475.34,6490.42
"508",2018-10-19 03:00:00,6491.54,6477.95,6490.42,6480.61
"509",2018-10-19 04:00:00,6494.75,6478.42,6480.61,6491.94
"510",2018-10-19 05:00:00,6492.66,6460.48,6492.66,6461.14
"511",2018-10-19 06:00:00,6470.92,6449.36,6461.39,6464.09
"512",2018-10-19 07:00:00,6470.38,6455.35,6465.58,6455.64
"513",2018-10-19 08:00:00,6481.89,6452.58,6455.64,6470.87
"514",2018-10-19 09:00:00,6483.52,6466.29,6471.4,6475.15
"515",2018-10-19 10:00:00,6491.73,6472.49,6475.43,6481.67
"516",2018-10-19 11:00:00,6484.62,6471.78,6481.49,6478.1
"517",2018-10-19 12:00:00,6478.46,6450.43,6478.46,6466.23
"518",2018-10-19 13:00:00,6480.03,6465.78,6466.35,6476.52
"519",2018-10-19 14:00:00,6480.59,6465.38,6476.52,6465.38
"520",2018-10-19 15:00:00,6480.22,6461.29,6465.38,6473.67
"521",2018-10-19 16:00:00,6490.73,6469.23,6474.37,6478.32
"522",2018-10-19 17:00:00,6485.15,6474.21,6482.55,6474.23
"523",2018-10-19 18:00:00,6491.25,6474.74,6475.34,6484.11
"524",2018-10-19 19:00:00,6487.86,6471.94,6485.25,6472.36
"525",2018-10-19 20:00:00,6474.61,6456.37,6472.99,6463.07
"526",2018-10-19 21:00:00,6471.06,6461.01,6463.07,6466.2
"527",2018-10-19 22:00:00,6471.8,6464.92,6466.2,6469.79
"528",2018-10-19 23:00:00,6481.32,6467.47,6469.75,6469.28
"529",2018-10-20 00:00:00,6470.13,6457.34,6469.28,6462.25
"530",2018-10-20 01:00:00,6484.7,6458.05,6462.25,6481.97
"531",2018-10-20 02:00:00,6490.09,6473.08,6481.97,6475.71
"532",2018-10-20 03:00:00,6480.5,6467.45,6475.71,6469.14
"533",2018-10-20 04:00:00,6478.71,6466.73,6469.14,6476.91
"534",2018-10-20 05:00:00,6479.82,6467.66,6476.91,6472.47
"535",2018-10-20 06:00:00,6514.63,6469.83,6472.48,6502.78
"536",2018-10-20 07:00:00,6507.43,6493.21,6502.79,6494.95
"537",2018-10-20 08:00:00,6497.34,6486.64,6495.38,6492.87
"538",2018-10-20 09:00:00,6499.02,6488.94,6493.1,6492.18
"539",2018-10-20 10:00:00,6492.65,6481.22,6492.43,6486.01
"540",2018-10-20 11:00:00,6495.8,6481.49,6486.01,6492.14
"541",2018-10-20 12:00:00,6503.24,6481.35,6492.86,6486.69
"542",2018-10-20 13:00:00,6502.19,6484.41,6487.29,6496.41
"543",2018-10-20 14:00:00,6501.12,6484.4,6496.45,6485.75
"544",2018-10-20 15:00:00,6491.55,6467.06,6485.75,6471.29
"545",2018-10-20 16:00:00,6477.34,6468.33,6472.28,6472.39
"546",2018-10-20 17:00:00,6477.69,6467.6,6472.63,6474.56
"547",2018-10-20 18:00:00,6482.91,6469.62,6474.84,6475.06
"548",2018-10-20 19:00:00,6620.03,6398.62,6490.9,6476.48
"549",2018-10-20 20:00:00,6580.51,6395.45,6476.48,6449.62
"550",2018-10-20 21:00:00,6645.2,6409.58,6449.62,6571.86
"551",2018-10-20 22:00:00,6609.03,6425.16,6571.86,6519.14
"552",2018-10-20 23:00:00,6491.29,6476.48,6488.78,6490.56
"553",2018-10-21 00:00:00,6502.31,6474.47,6490.6,6502.28
"554",2018-10-21 01:00:00,6537.85,6493.74,6503.69,6516.74
"555",2018-10-21 02:00:00,6523.52,6510.69,6516.74,6523.14
"556",2018-10-21 03:00:00,6527.19,6507.79,6523.14,6514.97
"557",2018-10-21 04:00:00,6525.77,6508.14,6514.97,6514.78
"558",2018-10-21 05:00:00,6517.19,6505.1,6515.23,6512.33
"559",2018-10-21 06:00:00,6522.63,6505.24,6512.33,6515.44
"560",2018-10-21 07:00:00,6518.41,6506.75,6515.77,6513.45
"561",2018-10-21 08:00:00,6531.31,6511.24,6513.1,6521.18
"562",2018-10-21 09:00:00,6532.74,6519.27,6521.06,6527.95
"563",2018-10-21 10:00:00,6547.42,6526.83,6526.95,6545.6
"564",2018-10-21 11:00:00,6547.63,6532.88,6545.57,6532.94
"565",2018-10-21 12:00:00,6543.55,6528.7,6532.94,6539.76
"566",2018-10-21 13:00:00,6547.43,6536.84,6539.89,6542.93
"567",2018-10-21 14:00:00,6557.39,6541.82,6542.93,6553.24
"568",2018-10-21 15:00:00,6555.82,6544.74,6554.68,6548.68
"569",2018-10-21 16:00:00,6554.74,6544.04,6549.96,6544.04
"570",2018-10-21 17:00:00,6546.27,6536.35,6543.86,6541.43
"571",2018-10-21 18:00:00,6544.87,6536.15,6541.47,6537.65
"572",2018-10-21 19:00:00,6540.55,6536.2,6537.47,6538.82
"573",2018-10-21 20:00:00,6542.45,6537.07,6539.59,6540.79
"574",2018-10-21 21:00:00,6544.03,6534.01,6541.09,6534.54
"575",2018-10-21 22:00:00,6534.54,6512.44,6534.54,6519.49
"576",2018-10-21 23:00:00,6520.25,6505.93,6520.25,6509.87
"577",2018-10-22 00:00:00,6517.27,6490.91,6509.87,6508.98
"578",2018-10-22 01:00:00,6521.91,6502.23,6508.79,6518.84
"579",2018-10-22 02:00:00,6521.67,6508.26,6519.14,6512.88
"580",2018-10-22 03:00:00,6513.77,6506.3,6512.89,6509.77
"581",2018-10-22 04:00:00,6531.23,6507.37,6509.77,6518.89
"582",2018-10-22 05:00:00,6525.65,6513.92,6518.89,6513.97
"583",2018-10-22 06:00:00,6523.38,6510.56,6513.94,6521.31
"584",2018-10-22 07:00:00,6522.56,6504.6,6521.74,6507.99
"585",2018-10-22 08:00:00,6511.19,6486.56,6507.99,6490.33
"586",2018-10-22 09:00:00,6495.84,6488.54,6490.37,6494.37
"587",2018-10-22 10:00:00,6495.73,6484.79,6494.55,6493.95
"588",2018-10-22 11:00:00,6494.43,6483.85,6493.84,6487.27
"589",2018-10-22 12:00:00,6487.75,6481.13,6487.27,6485.2
"590",2018-10-22 13:00:00,6486.71,6460.38,6485.1,6479.19
"591",2018-10-22 14:00:00,6483.77,6467.51,6479.21,6475.55
"592",2018-10-22 15:00:00,6484.47,6475,6475.55,6476.48
"593",2018-10-22 16:00:00,6484.52,6476.09,6477.04,6483.35
"594",2018-10-22 17:00:00,6488.84,6481.95,6483.35,6482.89
"595",2018-10-22 18:00:00,6485.04,6469.52,6482.92,6474.34
"596",2018-10-22 19:00:00,6476.9,6467.97,6473.69,6471.46
"597",2018-10-22 20:00:00,6492.82,6469.27,6471.46,6492.22
"598",2018-10-22 21:00:00,6493.26,6481.8,6492.58,6483.27
"599",2018-10-22 22:00:00,6484.96,6480.04,6483.26,6484.48
"600",2018-10-22 23:00:00,6486.37,6480.47,6484.48,6483.23
"601",2018-10-23 00:00:00,6489.93,6480.7,6484.32,6489.58
"602",2018-10-23 01:00:00,6490.71,6480.79,6489.5,6487.35
"603",2018-10-23 02:00:00,6488.77,6474.37,6488.08,6486.84
"604",2018-10-23 03:00:00,6486.84,6463.04,6486.84,6469.6
"605",2018-10-23 04:00:00,6480.04,6468.58,6469.6,6479.91
"606",2018-10-23 05:00:00,6484.75,6474.31,6479.79,6478.56
"607",2018-10-23 06:00:00,6480.85,6468.6,6478.56,6478
"608",2018-10-23 07:00:00,6478.88,6468.04,6478,6468.04
"609",2018-10-23 08:00:00,6478.34,6466.25,6468.04,6470.69
"610",2018-10-23 09:00:00,6475.53,6452.21,6470.79,6462.82
"611",2018-10-23 10:00:00,6463.83,6438.99,6462.48,6452.34
"612",2018-10-23 11:00:00,6459.55,6449.95,6452.34,6450.77
"613",2018-10-23 12:00:00,6486.24,6447.5,6450.7,6475.31
"614",2018-10-23 13:00:00,6483,6470.48,6475.31,6471.19
"615",2018-10-23 14:00:00,6477.36,6463.49,6470.66,6465.51
"616",2018-10-23 15:00:00,6477.24,6465.09,6465.94,6467.69
"617",2018-10-23 16:00:00,6482.38,6467.24,6468.08,6476.43
"618",2018-10-23 17:00:00,6477.26,6464.26,6476.94,6465.95
"619",2018-10-23 18:00:00,6473.95,6464.86,6466.89,6473.34
"620",2018-10-23 19:00:00,6496.2,6468.21,6473.34,6485.06
"621",2018-10-23 20:00:00,6487.93,6469.96,6485.05,6470.21
"622",2018-10-23 21:00:00,6479.57,6468.54,6470.39,6473.39
"623",2018-10-23 22:00:00,6474.88,6464.04,6473.39,6471.41
"624",2018-10-23 23:00:00,6477.35,6469.64,6470.51,6470.22
"625",2018-10-24 00:00:00,6481.65,6465.73,6470.63,6480.9
"626",2018-10-24 01:00:00,6482.83,6474.78,6480.9,6475.68
"627",2018-10-24 02:00:00,6482.86,6468.95,6475.68,6482.54
"628",2018-10-24 03:00:00,6494.92,6479.98,6483.11,6487.7
"629",2018-10-24 04:00:00,6538.35,6484.94,6487.7,6533.07
"630",2018-10-24 05:00:00,6535.46,6513.98,6533.3,6519.77
"631",2018-10-24 06:00:00,6524.39,6515.21,6519.77,6516.49
"632",2018-10-24 07:00:00,6517.92,6501.02,6517.76,6511.38
"633",2018-10-24 08:00:00,6519.32,6505.07,6511.38,6506.2
"634",2018-10-24 09:00:00,6506.73,6499.66,6506.2,6506.56
"635",2018-10-24 10:00:00,6521.51,6505.19,6507.18,6514.93
"636",2018-10-24 11:00:00,6516.75,6498.7,6514.93,6501.81
"637",2018-10-24 12:00:00,6509.02,6498.39,6502.6,6506.65
"638",2018-10-24 13:00:00,6511.7,6501.46,6507,6501.82
"639",2018-10-24 14:00:00,6510.65,6501.46,6501.82,6507.85
"640",2018-10-24 15:00:00,6508.67,6486.71,6507.9,6486.81
"641",2018-10-24 16:00:00,6498.15,6481.44,6486.81,6494.52
"642",2018-10-24 17:00:00,6496.9,6486.63,6494.52,6495.16
"643",2018-10-24 18:00:00,6499.79,6490.6,6494.86,6491.68
"644",2018-10-24 19:00:00,6493.5,6475.42,6491.68,6488.87
"645",2018-10-24 20:00:00,6498.24,6483.98,6489.49,6491.62
"646",2018-10-24 21:00:00,6493.2,6486.58,6492.04,6491.56
"647",2018-10-24 22:00:00,6494.04,6480.31,6491.56,6481.12
"648",2018-10-24 23:00:00,6481.46,6469.75,6481.12,6476.25
"649",2018-10-25 00:00:00,6485.9,6471.9,6476.52,6485.56
"650",2018-10-25 01:00:00,6497.9,6432.3,6485.56,6454.11
"651",2018-10-25 02:00:00,6460.49,6448.61,6453.78,6459.38
"652",2018-10-25 03:00:00,6461.84,6450.03,6459.38,6459.16
"653",2018-10-25 04:00:00,6470.14,6457.68,6459.16,6468.94
"654",2018-10-25 05:00:00,6469.85,6454.56,6468.87,6464.79
"655",2018-10-25 06:00:00,6475.48,6463.61,6464.79,6473.79
"656",2018-10-25 07:00:00,6479.73,6471.72,6473.73,6476.65
"657",2018-10-25 08:00:00,6482.95,6471.5,6476.65,6477.88
"658",2018-10-25 09:00:00,6478.83,6465.4,6477.88,6469.49
"659",2018-10-25 10:00:00,6470.86,6456.13,6469.49,6466.06
"660",2018-10-25 11:00:00,6476.32,6461.26,6466.08,6467.62
"661",2018-10-25 12:00:00,6476.39,6461.89,6467.62,6474.46
"662",2018-10-25 13:00:00,6485.55,6473.57,6475.53,6483.94
"663",2018-10-25 14:00:00,6488.74,6473.58,6484.04,6476.22
"664",2018-10-25 15:00:00,6477.97,6467.7,6476.74,6469.95
"665",2018-10-25 16:00:00,6477.19,6467.89,6470.48,6473.81
"666",2018-10-25 17:00:00,6477.94,6469.24,6473.81,6470.84
"667",2018-10-25 18:00:00,6486.75,6470.84,6470.84,6485.39
"668",2018-10-25 19:00:00,6486.68,6477.62,6486.48,6477.95
"669",2018-10-25 20:00:00,6481.1,6468.69,6477.95,6473.28
"670",2018-10-25 21:00:00,6478.23,6468.41,6474.01,6470.89
"671",2018-10-25 22:00:00,6483.5,6469.93,6470.89,6482.82
"672",2018-10-25 23:00:00,6484.51,6462.76,6483.29,6462.77
"673",2018-10-26 00:00:00,6474.03,6458.26,6462.77,6470.55
"674",2018-10-26 01:00:00,6470.55,6458.78,6470.55,6458.95
"675",2018-10-26 02:00:00,6467.85,6457.28,6458.95,6462.22
"676",2018-10-26 03:00:00,6468.46,6456.93,6462.22,6459.98
"677",2018-10-26 04:00:00,6462,6450.92,6459.98,6454.11
"678",2018-10-26 05:00:00,6465.72,6451.33,6454.11,6458.29
"679",2018-10-26 06:00:00,6461.51,6453.51,6458.29,6459.08
"680",2018-10-26 07:00:00,6459.11,6445.3,6459.08,6448.65
"681",2018-10-26 08:00:00,6514,6445.13,6448.65,6497.22
"682",2018-10-26 09:00:00,6498.83,6472.41,6497.22,6474.68
"683",2018-10-26 10:00:00,6481.7,6469.87,6474.68,6480.48
"684",2018-10-26 11:00:00,6487.94,6475.34,6480.53,6477.45
"685",2018-10-26 12:00:00,6477.85,6462.7,6477.69,6464.8
"686",2018-10-26 13:00:00,6466.95,6445.13,6464.75,6451.28
"687",2018-10-26 14:00:00,6459.56,6441.81,6451.28,6459.06
"688",2018-10-26 15:00:00,6467.47,6446.57,6459.06,6446.77
"689",2018-10-26 16:00:00,6465.68,6444.24,6446.77,6462.59
"690",2018-10-26 17:00:00,6465.82,6458.96,6463.01,6461.17
"691",2018-10-26 18:00:00,6468.58,6454.58,6461.33,6458.89
"692",2018-10-26 19:00:00,6466.78,6455.42,6458.8,6460.03
"693",2018-10-26 20:00:00,6462.96,6458.94,6460.03,6461.9
"694",2018-10-26 21:00:00,6462.62,6451.36,6461.9,6457.75
"695",2018-10-26 22:00:00,6461.68,6456.18,6457.75,6458.52
"696",2018-10-26 23:00:00,6462.61,6448.22,6458.97,6457.21
"697",2018-10-27 00:00:00,6463.31,6455.41,6457.21,6461.22
"698",2018-10-27 01:00:00,6468.1,6460.4,6461.45,6464.1
"699",2018-10-27 02:00:00,6473.99,6460.46,6464.17,6473.79
"700",2018-10-27 03:00:00,6475.49,6464.14,6474.05,6470.42
"701",2018-10-27 04:00:00,6473.7,6461.6,6470.42,6469.61
"702",2018-10-27 05:00:00,6474.37,6462.4,6469.61,6469.29
"703",2018-10-27 06:00:00,6475.18,6465.27,6469.29,6472.11
"704",2018-10-27 07:00:00,6478.38,6467.06,6472.16,6470.16
"705",2018-10-27 08:00:00,6477.87,6462.41,6470.16,6464.64
"706",2018-10-27 09:00:00,6475.9,6459.6,6465.01,6465.33
"707",2018-10-27 10:00:00,6474.67,6456.51,6465.33,6461.7
"708",2018-10-27 11:00:00,6464.4,6452.4,6461.7,6460.98
"709",2018-10-27 12:00:00,6469.57,6456.6,6460.98,6461.43
"710",2018-10-27 13:00:00,6466.95,6453.97,6461.43,6453.97
"711",2018-10-27 14:00:00,6458.84,6447.51,6453.97,6454.97
"712",2018-10-27 15:00:00,6462.09,6445.95,6454.97,6455.22
"713",2018-10-27 16:00:00,6459.9,6446.69,6455.22,6459.68
"714",2018-10-27 17:00:00,6468.07,6454.32,6459.68,6461.91
"715",2018-10-27 18:00:00,6464.5,6455.88,6461.24,6457.04
"716",2018-10-27 19:00:00,6462.08,6455.8,6457.02,6459.83
"717",2018-10-27 20:00:00,6466.17,6454.45,6459.83,6459.72
"718",2018-10-27 21:00:00,6478.49,6459.74,6459.74,6478.09
"719",2018-10-27 22:00:00,6479,6460.99,6478.09,6472.23
"720",2018-10-27 23:00:00,6472.5,6466,6472.23,6470.17
"721",2018-10-28 00:00:00,6470.62,6463.35,6470.17,6466.68
"722",2018-10-28 01:00:00,6468.89,6462.57,6466.84,6463.22
"723",2018-10-28 02:00:00,6470.99,6462.37,6463.22,6469.79
"724",2018-10-28 03:00:00,6470.32,6460.81,6469.79,6464.19
"725",2018-10-28 04:00:00,6474.25,6464.11,6464.19,6473.72
"726",2018-10-28 05:00:00,6477.83,6466.82,6473.59,6477.83
"727",2018-10-28 06:00:00,6483.24,6464.45,6477.83,6466.33
"728",2018-10-28 07:00:00,6474.33,6458.31,6466.33,6470.35
"729",2018-10-28 08:00:00,6471.55,6461.01,6470.35,6467.7
"730",2018-10-28 09:00:00,6476.01,6462.26,6467.7,6463.54
"731",2018-10-28 10:00:00,6469.87,6457.94,6463.6,6464.56
"732",2018-10-28 11:00:00,6470.39,6462.08,6464.56,6464.43
"733",2018-10-28 12:00:00,6469.58,6463.82,6464.43,6467.72
"734",2018-10-28 13:00:00,6476.3,6466,6467.67,6474.18
"735",2018-10-28 14:00:00,6478.6,6470.53,6474.18,6474.79
"736",2018-10-28 15:00:00,6478.49,6461.87,6475.54,6462.07
"737",2018-10-28 16:00:00,6470.25,6457.32,6462.07,6468.8
"738",2018-10-28 17:00:00,6476.63,6465.24,6468.34,6467.48
"739",2018-10-28 18:00:00,6468.66,6459.81,6467.88,6464.69
"740",2018-10-28 19:00:00,6466.78,6448.11,6464.69,6452.12
"741",2018-10-28 20:00:00,6459.9,6444.74,6452.12,6457.77
"742",2018-10-28 21:00:00,6461.48,6451.94,6457.85,6455.55
"743",2018-10-28 22:00:00,6461.33,6454.24,6455.56,6460.29
"744",2018-10-28 23:00:00,6481.31,6458.25,6460.29,6470.74
"745",2018-10-29 00:00:00,6474.4,6465.17,6470.74,6472.54
"746",2018-10-29 01:00:00,6472.9,6462.39,6472.82,6467.07
"747",2018-10-29 02:00:00,6483.39,6465.3,6467.07,6478.78
"748",2018-10-29 03:00:00,6483.28,6474.88,6478.78,6479.16
"749",2018-10-29 04:00:00,6480.33,6472.32,6479.16,6475.23
"750",2018-10-29 05:00:00,6477.53,6471.66,6475.23,6475.82
"751",2018-10-29 06:00:00,6479.11,6473.32,6475.82,6475.53
"752",2018-10-29 07:00:00,6476.34,6467.94,6475.86,6468.1
"753",2018-10-29 08:00:00,6469.98,6459.22,6468.31,6464.66
"754",2018-10-29 09:00:00,6464.89,6448.63,6464.65,6449.46
"755",2018-10-29 10:00:00,6459.84,6448.82,6449.61,6458.68
"756",2018-10-29 11:00:00,6460.85,6363.55,6458.93,6393.39
"757",2018-10-29 12:00:00,6393.39,6282.58,6393.39,6320.35
"758",2018-10-29 13:00:00,6351.77,6316.97,6320.33,6330.22
"759",2018-10-29 14:00:00,6336.68,6317.05,6330.34,6327.51
"760",2018-10-29 15:00:00,6341.33,6326.05,6327.51,6341.33
"761",2018-10-29 16:00:00,6341.59,6325.89,6341.33,6332.68
"762",2018-10-29 17:00:00,6333.33,6313.83,6332.68,6316.65
"763",2018-10-29 18:00:00,6322.43,6315.18,6316.73,6319.06
"764",2018-10-29 19:00:00,6319.17,6290.64,6319.06,6301.89
"765",2018-10-29 20:00:00,6311.2,6290.26,6301.89,6293
"766",2018-10-29 21:00:00,6299.48,6285.09,6293.11,6289.88
"767",2018-10-29 22:00:00,6312.04,6289.01,6289.89,6311.92
"768",2018-10-29 23:00:00,6314.53,6307.49,6311.75,6313.91
"769",2018-10-30 00:00:00,6320.01,6313.91,6314.38,6316.97
"770",2018-10-30 01:00:00,6322.99,6306.57,6316.93,6310.53
"771",2018-10-30 02:00:00,6321.65,6307.68,6310.53,6314.77
"772",2018-10-30 03:00:00,6333.51,6313.72,6314.99,6323.86
"773",2018-10-30 04:00:00,6339.55,6321.91,6323.93,6339.45
"774",2018-10-30 05:00:00,6340.68,6320,6339.45,6325.47
"775",2018-10-30 06:00:00,6334.93,6325.23,6325.47,6332.04
"776",2018-10-30 07:00:00,6340.66,6322.59,6332.52,6325.24
"777",2018-10-30 08:00:00,6326.75,6305.98,6325.24,6310.71
"778",2018-10-30 09:00:00,6312.82,6297.23,6310.71,6303.67
"779",2018-10-30 10:00:00,6319.21,6300.2,6303.67,6318.99
"780",2018-10-30 11:00:00,6323.87,6296.28,6319.71,6313.4
"781",2018-10-30 12:00:00,6326.59,6308.25,6312.65,6319.89
"782",2018-10-30 13:00:00,6323.09,6313.6,6320.44,6314.97
"783",2018-10-30 14:00:00,6320.19,6301.59,6315.56,6310.2
"784",2018-10-30 15:00:00,6325.94,6303.52,6310.2,6316.96
"785",2018-10-30 16:00:00,6321.04,6302.8,6315.81,6308.27
"786",2018-10-30 17:00:00,6314.45,6303.21,6308.27,6305.77
"787",2018-10-30 18:00:00,6310.59,6286.3,6305.86,6298.74
"788",2018-10-30 19:00:00,6309.32,6294.67,6298.74,6299.66
"789",2018-10-30 20:00:00,6314.42,6297.63,6299.66,6312.1
"790",2018-10-30 21:00:00,6316.27,6303.77,6312.1,6305.7
"791",2018-10-30 22:00:00,6324.27,6295.94,6306.06,6307.46
"792",2018-10-30 23:00:00,6315.31,6304.24,6307.46,6309.11
"793",2018-10-31 00:00:00,6316.08,6305.61,6309.11,6316.08
"794",2018-10-31 01:00:00,6315.88,6301.74,6315.68,6302.99
"795",2018-10-31 02:00:00,6310.55,6300.07,6302.99,6310.54
"796",2018-10-31 03:00:00,6311,6300.51,6310.99,6303.93
"797",2018-10-31 04:00:00,6308.45,6295.42,6303.93,6308.25
"798",2018-10-31 05:00:00,6312.48,6303.34,6308.25,6309.76
